   0	0.000000e+00	0.000000e+00	9.845100e+01	5.510136e+00	3.062300e+01
   1	0.000000e+00	0.000000e+00	9.744200e+01	9.491503e+00	3.200300e+01
   2	0.000000e+00	0.000000e+00	9.460300e+01	1.503727e+01	3.259900e+01
   3	0.000000e+00	0.000000e+00	8.426900e+01	2.426674e+01	3.627200e+01
   4	0.000000e+00	0.000000e+00	9.223372e+15	2.915228e+17	4.367500e+01
   5	0.000000e+00	0.000000e+00	1.844674e+16	4.120690e+17	4.982400e+01
   6	0.000000e+00	0.000000e+00	9.223372e+15	2.915228e+17	5.483300e+01
   7	0.000000e+00	0.000000e+00	9.223372e+15	2.915228e+17	4.987900e+01
   8	0.000000e+00	0.000000e+00	5.818600e+01	3.292366e+01	4.584000e+01
   9	0.000000e+00	0.000000e+00	1.844674e+16	4.120690e+17	4.878000e+01
  10	0.000000e+00	0.000000e+00	2.767012e+16	5.044265e+17	4.961200e+01
  11	0.000000e+00	0.000000e+00	9.223372e+15	2.915228e+17	4.782600e+01
  12	0.000000e+00	0.000000e+00	5.749700e+01	3.509157e+01	4.815600e+01
  13	0.000000e+00	0.000000e+00	5.316300e+01	3.408701e+01	4.556800e+01
  14	0.000000e+00	0.000000e+00	1.844674e+16	4.120690e+17	4.649500e+01
  15	0.000000e+00	0.000000e+00	5.436100e+01	3.474068e+01	4.612300e+01
  16	0.000000e+00	0.000000e+00	5.496000e+01	3.543013e+01	4.624900e+01
  17	0.000000e+00	0.000000e+00	5.514800e+01	3.507612e+01	4.471200e+01
  18	0.000000e+00	0.000000e+00	5.535800e+01	3.527600e+01	4.613700e+01
  19	0.000000e+00	0.000000e+00	9.223372e+15	2.915228e+17	4.395600e+01
  20	0.000000e+00	0.000000e+00	1.844674e+16	4.120690e+17	4.211000e+01
  21	0.000000e+00	0.000000e+00	1.844674e+16	4.120690e+17	4.343400e+01
  22	0.000000e+00	0.000000e+00	5.725400e+01	3.426525e+01	4.214900e+01
  23	0.000000e+00	0.000000e+00	1.844674e+16	4.120690e+17	4.526300e+01
  24	0.000000e+00	0.000000e+00	5.578500e+01	3.559934e+01	4.646700e+01
  25	0.000000e+00	0.000000e+00	5.536700e+01	3.495409e+01	4.749200e+01
  26	0.000000e+00	0.000000e+00	5.718600e+01	3.503517e+01	4.742400e+01
  27	0.000000e+00	0.000000e+00	1.844674e+16	4.120690e+17	4.684400e+01
  28	0.000000e+00	0.000000e+00	5.675500e+01	3.488551e+01	4.674700e+01
  29	0.000000e+00	0.000000e+00	5.573700e+01	3.493531e+01	4.535000e+01
