   0	0.000000e+00	0.000000e+00	2.582544e+17	1.521605e+18	4.843700e+01
   1	0.000000e+00	0.000000e+00	1.475740e+17	1.157304e+18	4.666400e+01
   2	0.000000e+00	0.000000e+00	1.475740e+17	1.157304e+18	4.741800e+01
   3	0.000000e+00	0.000000e+00	9.223372e+16	9.177139e+17	4.635500e+01
   4	0.000000e+00	0.000000e+00	1.106805e+17	1.004289e+18	4.913400e+01
   5	0.000000e+00	0.000000e+00	1.567973e+17	1.192315e+18	5.340100e+01
   6	0.000000e+00	0.000000e+00	1.106805e+17	1.004289e+18	5.264500e+01
   7	0.000000e+00	0.000000e+00	1.383506e+17	1.121124e+18	5.156700e+01
   8	0.000000e+00	0.000000e+00	2.398077e+17	1.467763e+18	5.086000e+01
   9	0.000000e+00	0.000000e+00	1.291272e+17	1.083658e+18	4.386000e+01
  10	0.000000e+00	0.000000e+00	1.014571e+17	9.620203e+17	4.176900e+01
  11	0.000000e+00	0.000000e+00	2.029142e+17	1.352915e+18	4.499000e+01
  12	0.000000e+00	0.000000e+00	1.567973e+17	1.192315e+18	4.317400e+01
  13	0.000000e+00	0.000000e+00	2.121376e+17	1.382614e+18	4.267600e+01
  14	0.000000e+00	0.000000e+00	2.121376e+17	1.382614e+18	4.082100e+01
  15	0.000000e+00	0.000000e+00	2.859245e+17	1.598573e+18	4.430500e+01
  16	0.000000e+00	0.000000e+00	1.567973e+17	1.192315e+18	4.302100e+01
  17	0.000000e+00	0.000000e+00	1.383506e+17	1.121124e+18	4.013900e+01
  18	0.000000e+00	0.000000e+00	1.567973e+17	1.192315e+18	3.993500e+01
  19	0.000000e+00	0.000000e+00	1.014571e+17	9.620203e+17	3.874800e+01
  20	0.000000e+00	0.000000e+00	2.305843e+17	1.439998e+18	4.177200e+01
  21	0.000000e+00	0.000000e+00	1.383506e+17	1.121124e+18	4.226600e+01
  22	0.000000e+00	0.000000e+00	7.378698e+16	8.216570e+17	4.087500e+01
  23	0.000000e+00	0.000000e+00	8.301035e+16	8.710595e+17	3.936400e+01
  24	0.000000e+00	0.000000e+00	7.378698e+16	8.216570e+17	3.849100e+01
  25	0.000000e+00	0.000000e+00	7.378698e+16	8.216570e+17	3.504500e+01
  26	0.000000e+00	0.000000e+00	5.534023e+16	7.122928e+17	3.453900e+01
  27	0.000000e+00	0.000000e+00	1.014571e+17	9.620203e+17	3.616100e+01
  28	0.000000e+00	0.000000e+00	1.014571e+17	9.620203e+17	3.731900e+01
  29	0.000000e+00	0.000000e+00	1.199038e+17	1.044768e+18	3.838000e+01
  30	0.000000e+00	0.000000e+00	4.611686e+16	6.505584e+17	3.762400e+01
   0	3.900000e+01	2.770000e+02	2.582544e+17	1.521605e+18	4.629300e+01
   1	3.700000e+01	2.630000e+02	8.301035e+16	8.710595e+17	4.525200e+01
   2	2.700000e+01	2.040000e+02	1.475740e+17	1.157304e+18	4.689500e+01
   3	2.700000e+01	1.930000e+02	7.378698e+16	8.216570e+17	4.271600e+01
   4	2.600000e+01	1.890000e+02	3.689349e+16	5.821694e+17	3.951600e+01
   5	2.600000e+01	1.890000e+02	7.378698e+16	8.216570e+17	3.733100e+01
   6	2.300000e+01	1.950000e+02	3.689349e+16	5.821694e+17	3.511000e+01
   7	2.300000e+01	1.950000e+02	3.689349e+16	5.821694e+17	3.750800e+01
   8	2.300000e+01	1.820000e+02	6.456360e+16	7.689770e+17	3.939400e+01
   9	2.300000e+01	1.950000e+02	5.534023e+16	7.122928e+17	3.941600e+01
  10	2.300000e+01	1.870000e+02	6.456360e+16	7.689770e+17	3.722700e+01
  11	2.300000e+01	1.800000e+02	4.611686e+16	6.505584e+17	4.020000e+01
  12	2.300000e+01	1.950000e+02	2.767012e+16	5.044265e+17	3.901700e+01
  13	2.300000e+01	1.810000e+02	2.767012e+16	5.044265e+17	3.781300e+01
  14	2.300000e+01	1.950000e+02	2.767012e+16	5.044265e+17	3.774200e+01
  15	2.300000e+01	1.950000e+02	6.456360e+16	7.689770e+17	3.588600e+01
  16	2.300000e+01	1.870000e+02	3.689349e+16	5.821694e+17	3.648700e+01
